State,District,Schooltype,Schoolrating,SchoolName,Count
Colorado,GARFIELD RE-2,High Schools,D - Grade Schools,COAL RIDGE HIGH SCHOOL,1
Colorado,GARFIELD RE-2,Middle Schools,B - Grade Schools,RIVERSIDE SCHOOL,1
Colorado,GARFIELD RE-2,Middle Schools,C - Grade Schools,RIFLE MIDDLE SCHOOL,1
Colorado,GENOA-HUGO C113,Elementary Schools,C - Grade Schools,GENOA-HUGO ELEMENTARY SCHOOL,1
Colorado,GENOA-HUGO C113,High Schools,C - Grade Schools,GENOA-HUGO SENIOR HIGH SCHOOL,1
Colorado,GENOA-HUGO C113,Middle Schools,C - Grade Schools,GENOA-HUGO MIDDLE SCHOOL,1
Colorado,GILPIN COUNTY RE-1,Elementary Schools,F - Grade Schools,GILPIN COUNTY ELEMENTARY SCHOOL,1
Colorado,GILPIN COUNTY RE-1,High Schools,C - Grade Schools,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,1
Colorado,GILPIN COUNTY RE-1,Middle Schools,C - Grade Schools,GILPIN COUNTY UNDIVIDED HIGH SCHOOL,1
Colorado,GRANADA RE-1,Elementary Schools,A - Grade Schools,GRANADA ELEMENTARY SCHOOL,1
Colorado,GRANADA RE-1,High Schools,C - Grade Schools,GRANADA UNDIVIDED HIGH SCHOOL,1
Colorado,GRANADA RE-1,Middle Schools,C - Grade Schools,GRANADA UNDIVIDED HIGH SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,A - Grade Schools,FRONTIER CHARTER ACADEMY,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,MONFORT ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,CHAPPELOW K-8 MAGNET SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,SCOTT ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,MAPLEWOOD ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,JACKSON ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,DOS RIOS ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,CENTENNIAL ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,ROMERO ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,HEIMAN ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,SHAWSHEEN ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,MCAULIFFE ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,MADISON ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,C - Grade Schools,WINOGRAD K-8 ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,D - Grade Schools,MARTINEZ ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,D - Grade Schools,MEEKER ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,D - Grade Schools,EAST MEMORIAL ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Elementary Schools,D - Grade Schools,UNIVERSITY SCHOOLS,1
Colorado,GREELEY 6,High Schools,B - Grade Schools,UNION COLONY PREPARATORY SCHOOL,1
Colorado,GREELEY 6,High Schools,C - Grade Schools,FRONTIER CHARTER ACADEMY,1
Colorado,GREELEY 6,High Schools,C - Grade Schools,UNIVERSITY SCHOOLS,1
Colorado,GREELEY 6,High Schools,C - Grade Schools,GREELEY WEST HIGH SCHOOL,1
Colorado,GREELEY 6,High Schools,C - Grade Schools,GREELEY CENTRAL HIGH SCHOOL,1
Colorado,GREELEY 6,High Schools,D - Grade Schools,NORTHRIDGE HIGH SCHOOL,1
Colorado,GREELEY 6,Middle Schools,C - Grade Schools,WEST RIDGE ACADEMY,1
Colorado,GREELEY 6,Middle Schools,C - Grade Schools,HEATH MIDDLE SCHOOL,1
Colorado,GREELEY 6,Middle Schools,C - Grade Schools,UNIVERSITY SCHOOLS,1
Colorado,GREELEY 6,Middle Schools,C - Grade Schools,CHAPPELOW K-8 MAGNET SCHOOL,1
Colorado,GREELEY 6,Middle Schools,C - Grade Schools,WINOGRAD K-8 ELEMENTARY SCHOOL,1
Colorado,GREELEY 6,Middle Schools,D - Grade Schools,UNION COLONY PREPARATORY SCHOOL,1
Colorado,GREELEY 6,Middle Schools,D - Grade Schools,BRENTWOOD MIDDLE SCHOOL,1
Colorado,GREELEY 6,Middle Schools,D - Grade Schools,FRANKLIN MIDDLE SCHOOL,1
Colorado,GREELEY 6,Middle Schools,D - Grade Schools,FRONTIER CHARTER ACADEMY,1
Colorado,GREELEY 6,Middle Schools,D - Grade Schools,JOHN EVANS MIDDLE SCHOOL,1
Colorado,GUNNISON WATERSHED RE1J,Elementary Schools,C - Grade Schools,GUNNISON ELEMENTARY SCHOOL,1
Colorado,GUNNISON WATERSHED RE1J,Elementary Schools,C - Grade Schools,CRESTED BUTTE COMMUNITY SCHOOL,1
Colorado,GUNNISON WATERSHED RE1J,High Schools,B - Grade Schools,CRESTED BUTTE COMMUNITY SCHOOL,1
Colorado,GUNNISON WATERSHED RE1J,High Schools,B - Grade Schools,GUNNISON HIGH SCHOOL,1
Colorado,GUNNISON WATERSHED RE1J,Middle Schools,A - Grade Schools,CRESTED BUTTE COMMUNITY SCHOOL,1
Colorado,GUNNISON WATERSHED RE1J,Middle Schools,B - Grade Schools,MARBLE CHARTER SCHOOL,1
Colorado,GUNNISON WATERSHED RE1J,Middle Schools,B - Grade Schools,GUNNISON MIDDLE SCHOOL,1
Colorado,HANOVER 28,Elementary Schools,C - Grade Schools,PRAIRIE HEIGHTS ELEMENTARY SCHOOL,1
Colorado,HANOVER 28,Elementary Schools,F - Grade Schools,HANOVER JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,HANOVER 28,High Schools,A - Grade Schools,HANOVER JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,HANOVER 28,Middle Schools,C - Grade Schools,HANOVER JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,A - Grade Schools,TURMAN ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,B - Grade Schools,SOARING EAGLES ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,B - Grade Schools,JAMES IRWIN CHARTER ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,B - Grade Schools,CENTENNIAL ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,STRATTON MEADOWS ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,OAK CREEK ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,MONTEREY ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,WILDFLOWER ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,STRATMOOR HILLS ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,SAND CREEK ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,PIKES PEAK ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,OTERO ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,MOUNTAIN VISTA COMMUNITY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,GIBERSON ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,C - Grade Schools,ATLAS PREPARATORY SCHOOL,1
Colorado,HARRISON 2,Elementary Schools,D - Grade Schools,BRICKER ELEMENTARY SCHOOL,1
Colorado,HARRISON 2,High Schools,B - Grade Schools,HARRISON HIGH SCHOOL,1
Colorado,HARRISON 2,High Schools,C - Grade Schools,JAMES IRWIN CHARTER HIGH SCHOOL,1
Colorado,HARRISON 2,High Schools,C - Grade Schools,SIERRA HIGH SCHOOL,1
Colorado,HARRISON 2,Middle Schools,A - Grade Schools,CARMEL MIDDLE SCHOOL,1
Colorado,HARRISON 2,Middle Schools,B - Grade Schools,MOUNTAIN VISTA COMMUNITY SCHOOL,1
Colorado,HARRISON 2,Middle Schools,C - Grade Schools,PANORAMA MIDDLE SCHOOL,1
Colorado,HARRISON 2,Middle Schools,C - Grade Schools,JAMES IRWIN CHARTER MIDDLE SCHOOL,1
Colorado,HARRISON 2,Middle Schools,C - Grade Schools,FOX MEADOW MIDDLE SCHOOL,1
Colorado,HARRISON 2,Middle Schools,C - Grade Schools,ATLAS PREPARATORY SCHOOL,1
Colorado,HAXTUN RE-2J,Elementary Schools,C - Grade Schools,HAXTUN ELEMENTARY SCHOOL,1
Colorado,HAXTUN RE-2J,High Schools,A - Grade Schools,HAXTUN HIGH SCHOOL,1
Colorado,HAXTUN RE-2J,Middle Schools,B - Grade Schools,HAXTUN ELEMENTARY SCHOOL,1
Colorado,HAYDEN RE-1,Elementary Schools,C - Grade Schools,HAYDEN VALLEY ELEMENTARY SCHOOL,1
Colorado,HAYDEN RE-1,High Schools,C - Grade Schools,HAYDEN HIGH SCHOOL,1
Colorado,HAYDEN RE-1,Middle Schools,C - Grade Schools,HAYDEN MIDDLE SCHOOL,1
Colorado,HINSDALE COUNTY RE 1,Elementary Schools,B - Grade Schools,LAKE CITY COMMUNITY SCHOOL,1
Colorado,HINSDALE COUNTY RE 1,High Schools,A - Grade Schools,LAKE CITY COMMUNITY SCHOOL,1
Colorado,HINSDALE COUNTY RE 1,Middle Schools,C - Grade Schools,LAKE CITY COMMUNITY SCHOOL,1
Colorado,HI-PLAINS R-23,Elementary Schools,C - Grade Schools,HI PLAINS ELEMENTARY SCHOOL,1
Colorado,HI-PLAINS R-23,High Schools,B - Grade Schools,HI PLAINS UNDIVIDED HIGH SCHOOL,1
Colorado,HI-PLAINS R-23,Middle Schools,D - Grade Schools,HI PLAINS UNDIVIDED HIGH SCHOOL,1
Colorado,HOEHNE REORGANIZED 3,Elementary Schools,D - Grade Schools,HOEHNE ELEMENTARY SCHOOL,1
Colorado,HOEHNE REORGANIZED 3,High Schools,C - Grade Schools,HOEHNE HIGH SCHOOL,1
Colorado,HOEHNE REORGANIZED 3,Middle Schools,C - Grade Schools,HOEHNE JUNIOR HIGH SCHOOL,1
Colorado,HOLLY RE-3,Elementary Schools,C - Grade Schools,SHANNER ELEMENTARY SCHOOL,1
Colorado,HOLLY RE-3,High Schools,B - Grade Schools,HOLLY HIGH SCHOOL,1
Colorado,HOLLY RE-3,Middle Schools,B - Grade Schools,HOLLY JUNIOR HIGH SCHOOL,1
Colorado,HOLYOKE RE-1J,Elementary Schools,C - Grade Schools,HOLYOKE ELEMENTARY SCHOOL,1
Colorado,HOLYOKE RE-1J,High Schools,B - Grade Schools,HOLYOKE SENIOR HIGH SCHOOL,1
Colorado,HOLYOKE RE-1J,Middle Schools,D - Grade Schools,HOLYOKE SENIOR HIGH SCHOOL,1
Colorado,HUERFANO RE-1,Elementary Schools,F - Grade Schools,GARDNER ELEMENTARY SCHOOL,1
Colorado,HUERFANO RE-1,Elementary Schools,F - Grade Schools,PEAKVIEW SCHOOL,1
Colorado,HUERFANO RE-1,High Schools,C - Grade Schools,JOHN MALL HIGH SCHOOL,1
Colorado,HUERFANO RE-1,Middle Schools,C - Grade Schools,PEAKVIEW SCHOOL,1
Colorado,HUERFANO RE-1,Middle Schools,C - Grade Schools,GARDNER ELEMENTARY SCHOOL,1
Colorado,IDALIA RJ-3,Elementary Schools,D - Grade Schools,IDALIA ELEMENTARY SCHOOL,1
Colorado,IDALIA RJ-3,High Schools,B - Grade Schools,IDALIA JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,IDALIA RJ-3,Middle Schools,B - Grade Schools,IDALIA JUNIOR-SENIOR HIGH SCHOOL,1
Colorado,IGNACIO 11 JT,Elementary Schools,D - Grade Schools,IGNACIO INTERMEDIATE SCHOOL,1
Colorado,IGNACIO 11 JT,High Schools,D - Grade Schools,IGNACIO HIGH SCHOOL,1
Colorado,IGNACIO 11 JT,Middle Schools,D - Grade Schools,IGNACIO JUNIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,SHELTON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,ELK CREEK ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,WARDER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,UTE MEADOWS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,PARMALEE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,MEIKLEJOHN ELEMENTARY,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,FITZMORRIS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,FAIRMOUNT ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,BRADFORD INTERMEDIATE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,DENNISON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,RED ROCKS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,KENDALLVUE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,A - Grade Schools,GREEN GABLES ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,WEST WOODS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,VANDERHOOF ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,THOMSON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,SIERRA ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,MARSHDALE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,MAPLE GROVE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,LINCOLN CHARTER ACADEMY,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,DEVINNY ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,CAMPBELL ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,STONY CREEK ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,STEIN ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,SEMPER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,RYAN ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,ROONEY RANCH ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,RALSTON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,PROSPECT VALLEY ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,PECK ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,MONTESSORI PEAKS CHARTER ACADEMY,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,MITCHELL ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,KYFFIN ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,HACKBERRY HILL ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,GOVERNOR'S RANCH ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,EDGEWATER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,DUTCH CREEK ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,CORONADO ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,COLUMBINE HILLS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,WESTRIDGE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,SOUTH LAKEWOOD ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,SLATER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,NORMANDY ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,MOUNT CARBON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,MORTENSEN ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,GREEN MOUNTAIN ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,GLENNON HEIGHTS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,FOSTER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,B - Grade Schools,BERGEN VALLEY INTERMEDIATE SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,WEBER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,STOBER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,SHAFFER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,POWDERHORN ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,PATTERSON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,LUMBERG ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,LUKAS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,LEAWOOD ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,COLOROW ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,BLUE HERON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,ARVADA K-8,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,ADAMS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,WITT ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,WILMOT ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,WILMORE DAVIS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,WOODROW WILSON CHARTER ACADEMY,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,WEST JEFFERSON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,WELCHESTER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,VIVIAN ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,VAN ARSDALE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,SWANSON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,DEANE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,SECREST ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,PLEASANT VIEW ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,PENNINGTON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,PEIFFER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,PARR ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,MOLHOLM ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,LITTLE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,LAWRENCE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,LASLEY ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,KULLERSTRAND ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,KENDRICK LAKES ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,SHERIDAN GREEN ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,JEFFERSON ACADEMY CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,HUTCHINSON ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,FREMONT ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,EXCEL ACADEMY CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,EIBER ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,BELMAR ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,BEAR CREEK K-8 SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,ALLENDALE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,WESTGATE ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,STOTT ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,FREE HORIZON MONTESSORI CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,C - Grade Schools,FOOTHILLS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,D - Grade Schools,COLLEGIATE ACADEMY OF COLORADO,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,D - Grade Schools,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,F - Grade Schools,WHEAT RIDGE 5-8,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,F - Grade Schools,STEVENS ELEMENTARY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,Elementary Schools,F - Grade Schools,MOUNTAIN PHOENIX COMMUNITY SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,A - Grade Schools,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,A - Grade Schools,RALSTON VALLEY SENIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,B - Grade Schools,JEFFERSON COUNTY OPEN SECONDARY,1
Colorado,JEFFERSON COUNTY R-1,High Schools,B - Grade Schools,WHEAT RIDGE HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,B - Grade Schools,COLLEGIATE ACADEMY OF COLORADO,1
Colorado,JEFFERSON COUNTY R-1,High Schools,B - Grade Schools,JEFFERSON CHARTER ACADEMY SENIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,B - Grade Schools,EVERGREEN HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,B - Grade Schools,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,B - Grade Schools,CONIFER SENIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,TWO ROADS CHARTER SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,STANDLEY LAKE HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,POMONA HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,JEFFERSON HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,GREEN MOUNTAIN HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,GOLDEN HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,DAKOTA RIDGE SENIOR HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,COLUMBINE HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,ARVADA WEST HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,LAKEWOOD HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,CHATFIELD HIGH SCHOOL,1
Colorado,JEFFERSON COUNTY R-1,High Schools,C - Grade Schools,BEAR CREEK HIGH SCHOOL,1
